No Of Rooms,Arrival date,Departure date,Room night,Adult,Child,F.Child,T.Pax,Room Type,Country,total rate net,Booking date,Travel Agent,arrival_day,arrival_month,arrival_weekday,booking_day_diff,ADR,Occupancy Rate,RevPAR,Occupancy Rate %,arrival_month_year
1,2024-05-07,2024-05-16,9,2,2,1,5,Deluxe GV,Austria,49886.82,2024-01-25,Kompas Ukraine,7,5,1,103,5542.98,1.33%,73.57938053,1.327433628,2024-05
1,2024-08-20,2024-09-01,12,3,1,0,4,Deluxe GV,Germany,88154.4,2024-01-30,Kompas Ukraine,20,8,1,203,7346.2,1.77%,130.0212389,1.769911504,2024-08
1,2024-11-29,2024-12-10,11,3,1,0,4,Deluxe GV,Belarus,61806.14,2024-09-20,Kompas Ukraine,29,11,4,70,5618.74,1.62%,91.15949853,1.622418879,2024-11
1,2024-09-01,2024-09-08,7,2,2,1,5,Deluxe GV,Germany,47121.27,2024-07-27,Kompas Ukraine,1,9,6,36,6731.61,1.03%,69.50039823,1.032448378,2024-09
1,2024-10-11,2024-10-19,8,2,2,1,5,Deluxe GV,Germany,55944.64,2024-10-09,Kompas Ukraine,11,10,4,2,6993.08,1.18%,82.51421829,1.179941003,2024-10
1,2024-08-02,2024-08-12,10,3,1,0,4,Deluxe GV,Germany,69065.8,2024-06-04,Kompas Ukraine,2,8,4,59,6906.58,1.47%,101.8669617,1.474926254,2024-08
1,2024-05-30,2024-06-06,7,2,2,1,5,Deluxe GV,Armenia,32942.21,2024-04-15,Kompas Ukraine,30,5,3,45,4706.03,1.03%,48.58733038,1.032448378,2024-05
1,2025-01-05,2025-01-16,11,3,0,0,3,Deluxe GV,Belarus,49814.27,2024-12-18,Kompas Ukraine,5,1,6,18,4528.57,1.62%,73.47237463,1.622418879,2025-01
1,2024-11-21,2024-11-28,7,2,1,0,3,Deluxe GV,Russia,27236.86,2024-11-18,Kompas Ukraine,21,11,3,3,3890.98,1.03%,40.17235988,1.032448378,2024-11
1,2025-01-28,2025-02-08,11,2,2,1,5,Deluxe GV,Belarus,43248.81,2024-12-25,Kompas Ukraine,28,1,1,34,3931.71,1.62%,63.78880531,1.622418879,2025-01
1,2024-06-12,2024-06-18,6,3,1,0,4,Deluxe GV,Armenia,32142.84,2024-05-28,Kompas Ukraine,12,6,2,15,5357.14,0.88%,47.40831858,0.8849557522,2024-06
1,2025-05-12,2025-05-19,7,2,2,1,5,Deluxe GV,Germany,45748.64,2024-12-10,Kompas Ukraine,12,5,0,153,6535.52,1.03%,67.47587021,1.032448378,2025-05
1,2024-10-19,2024-10-26,7,2,2,1,5,Deluxe GV,Luxemburg,39592.49,2024-07-18,Kompas Ukraine,19,10,5,93,5656.07,1.03%,58.39600295,1.032448378,2024-10
1,2024-10-19,2024-10-26,7,2,2,1,5,Deluxe GV,Germany,39592.49,2024-07-18,Kompas Ukraine,19,10,5,93,5656.07,1.03%,58.39600295,1.032448378,2024-10
1,2024-01-19,2024-01-26,7,2,1,0,3,Deluxe GV,Germany,13983.34,2023-11-18,Kompas Ukraine,19,1,4,62,1997.62,1.03%,20.62439528,1.032448378,2024-01
1,2025-03-12,2025-03-23,11,3,1,0,4,Deluxe GV,Russia,73164.52,2025-02-07,Kompas Ukraine,12,3,2,33,6651.32,1.62%,107.9122714,1.622418879,2025-03
1,2024-06-30,2024-07-08,8,2,2,1,5,Deluxe GV,Russia,43590.8,2024-06-02,Kompas Ukraine,30,6,6,28,5448.85,1.18%,64.29321534,1.179941003,2024-06
1,2024-12-27,2025-01-03,7,2,2,0,4,Deluxe GV,Netherlands,57057.91,2024-09-08,Kompas Ukraine,27,12,4,110,8151.13,1.03%,84.15620944,1.032448378,2024-12
1,2024-02-21,2024-03-01,9,3,1,0,4,Deluxe GV,Russia,21521.34,2024-02-13,Kompas Ukraine,21,2,2,8,2391.26,1.33%,31.74238938,1.327433628,2024-02
1,2024-11-02,2024-11-13,11,2,2,0,4,Deluxe GV,Germany,62867.09,2024-10-18,Kompas Ukraine,2,11,5,15,5715.19,1.62%,92.72432153,1.622418879,2024-11
1,2024-11-02,2024-11-13,11,2,2,0,4,Deluxe GV,Switzerland,62867.09,2024-10-18,Kompas Ukraine,2,11,5,15,5715.19,1.62%,92.72432153,1.622418879,2024-11
1,2024-06-18,2024-06-30,12,2,2,1,5,Deluxe GV,Germany,72490.56,2024-01-04,Kompas Ukraine,18,6,1,166,6040.88,1.77%,106.9182301,1.769911504,2024-06
1,2025-02-23,2025-03-02,7,3,1,0,4,Deluxe GV,Poland,40540.85,2024-10-31,Kompas Ukraine,23,2,6,115,5791.55,1.03%,59.79476401,1.032448378,2025-02
1,2025-02-23,2025-03-02,7,3,1,0,4,Deluxe GV,Czech Republic,40540.85,2024-10-31,Kompas Ukraine,23,2,6,115,5791.55,1.03%,59.79476401,1.032448378,2025-02
1,2024-07-26,2024-08-02,7,2,2,1,5,Deluxe GV,Armenia,45007.06,2024-07-22,Kompas Ukraine,26,7,4,4,6429.58,1.03%,66.3820944,1.032448378,2024-07
1,2024-04-18,2024-04-25,7,2,2,0,4,Deluxe GV,Russia,31901.38,2024-04-12,Kompas Ukraine,18,4,3,6,4557.34,1.03%,47.05218289,1.032448378,2024-04
1,2024-08-12,2024-08-20,8,2,2,0,4,Deluxe GV,Armenia,43140.32,2024-07-19,Kompas Ukraine,12,8,0,24,5392.54,1.18%,63.62879056,1.179941003,2024-08
1,2024-01-17,2024-01-27,10,3,0,0,3,Deluxe GV,Germany,28208.2,2023-11-28,Kompas Ukraine,17,1,2,50,2820.82,1.47%,41.60501475,1.474926254,2024-01
1,2024-12-10,2024-12-20,10,1,0,0,1,Deluxe GV,Germany,31715.7,2024-07-10,Kompas Ukraine,10,12,1,153,3171.57,1.47%,46.77831858,1.474926254,2024-12
1,2024-04-19,2024-04-26,7,2,2,0,4,Deluxe GV,Rumania,33721.87,2024-03-13,Kompas Ukraine,19,4,4,37,4817.41,1.03%,49.73727139,1.032448378,2024-04
1,2024-04-19,2024-04-26,7,2,2,0,4,Deluxe GV,Ukraine,33721.87,2024-03-13,Kompas Ukraine,19,4,4,37,4817.41,1.03%,49.73727139,1.032448378,2024-04
1,2024-03-16,2024-03-24,8,3,1,0,4,Deluxe GV,Russia,40406.96,2024-02-27,Kompas Ukraine,16,3,5,18,5050.87,1.18%,59.59728614,1.179941003,2024-03
1,2023-12-04,2023-12-09,5,2,0,0,2,Deluxe GV,Germany,10802.3,2023-11-13,Kompas Ukraine,4,12,0,21,2160.46,0.74%,15.93259587,0.7374631268,2023-12
1,2024-03-30,2024-04-09,10,3,1,0,4,Deluxe GV,Germany,64957.5,2024-02-07,Kompas Ukraine,30,3,5,52,6495.75,1.47%,95.80752212,1.474926254,2024-03
1,2025-02-09,2025-02-16,7,3,1,0,4,Deluxe GV,Germany,39675.79,2024-12-04,Kompas Ukraine,9,2,6,67,5667.97,1.03%,58.51886431,1.032448378,2025-02
1,2025-02-09,2025-02-16,7,3,1,0,4,Deluxe GV,Austria,39675.79,2024-12-04,Kompas Ukraine,9,2,6,67,5667.97,1.03%,58.51886431,1.032448378,2025-02
1,2025-02-08,2025-02-20,12,3,1,0,4,Deluxe GV,Russia,60911.28,2025-01-22,Kompas Ukraine,8,2,5,17,5075.94,1.77%,89.83964602,1.769911504,2025-02
1,2024-07-20,2024-07-26,6,2,2,0,4,Deluxe GV,Austria,57984.96,2024-06-28,Kompas Ukraine,20,7,5,22,9664.16,0.88%,85.52353982,0.8849557522,2024-07
1,2024-07-20,2024-07-26,6,2,2,0,4,Deluxe GV,Rumania,57984.96,2024-06-28,Kompas Ukraine,20,7,5,22,9664.16,0.88%,85.52353982,0.8849557522,2024-07
1,2024-09-24,2024-10-01,7,3,0,0,3,Deluxe GV,Germany,47257.07,2024-07-29,Kompas Ukraine,24,9,1,57,6751.01,1.03%,69.70069322,1.032448378,2024-09
1,2025-01-26,2025-02-05,10,3,0,0,3,Deluxe GV,Russia,42487.8,2024-10-25,Kompas Ukraine,26,1,6,93,4248.78,1.47%,62.66637168,1.474926254,2025-01
1,2024-10-26,2024-11-02,7,2,2,0,4,Deluxe GV,Czech Republic,58520,2024-07-27,Kompas Ukraine,26,10,5,91,8360,1.03%,86.31268437,1.032448378,2024-10
1,2024-10-26,2024-11-02,7,2,2,0,4,Deluxe GV,Slovakia,58520,2024-07-27,Kompas Ukraine,26,10,5,91,8360,1.03%,86.31268437,1.032448378,2024-10
1,2024-04-26,2024-05-07,11,3,1,0,4,Deluxe GV,Germany,80225.64,2024-03-25,Kompas Ukraine,26,4,4,32,7293.24,1.62%,118.3269027,1.622418879,2024-04
1,2024-01-27,2024-02-04,8,2,0,0,2,Deluxe GV,Germany,16020.08,2023-10-01,Kompas Ukraine,27,1,5,118,2002.51,1.18%,23.62843658,1.179941003,2024-01
1,2024-01-27,2024-02-04,8,2,0,0,2,Deluxe GV,Netherlands,16020.08,2023-10-01,Kompas Ukraine,27,1,5,118,2002.51,1.18%,23.62843658,1.179941003,2024-01
1,2024-03-01,2024-03-10,9,2,1,0,3,Deluxe GV,Russia,19369.17,2024-01-19,Kompas Ukraine,1,3,4,42,2152.13,1.33%,28.56809735,1.327433628,2024-03
1,2024-09-08,2024-09-15,7,2,2,1,5,Deluxe GV,Germany,39786.18,2024-08-30,Kompas Ukraine,8,9,6,9,5683.74,1.03%,58.68168142,1.032448378,2024-09
1,2024-09-08,2024-09-15,7,2,2,1,5,Deluxe GV,Rumania,39786.18,2024-08-30,Kompas Ukraine,8,9,6,9,5683.74,1.03%,58.68168142,1.032448378,2024-09
1,2024-05-16,2024-05-23,7,3,1,0,4,Deluxe GV,Czech Republic,43105.23,2024-05-14,Kompas Ukraine,16,5,3,2,6157.89,1.03%,63.5770354,1.032448378,2024-05
1,2024-05-16,2024-05-23,7,3,1,0,4,Deluxe GV,Ukraine,43105.23,2024-05-14,Kompas Ukraine,16,5,3,2,6157.89,1.03%,63.5770354,1.032448378,2024-05
1,2024-08-21,2024-08-24,3,2,0,0,2,Deluxe GV,Egypt,18503.28,2024-08-16,Kompas Ukraine,21,8,2,5,6167.76,0.44%,27.29097345,0.4424778761,2024-08
1,2024-08-29,2024-09-05,7,2,2,1,5,Deluxe GV,Armenia,38634.82,2024-06-14,Kompas Ukraine,29,8,3,76,5519.26,1.03%,56.98351032,1.032448378,2024-08
1,2024-08-10,2024-08-16,6,2,1,0,3,Deluxe GV,Egypt,39121.2,2024-07-24,Kompas Ukraine,10,8,5,17,6520.2,0.88%,57.70088496,0.8849557522,2024-08
1,2024-12-21,2024-12-30,9,2,3,1,6,Deluxe GV,Russia,40331.88,2024-12-11,Kompas Ukraine,21,12,5,10,4481.32,1.33%,59.48654867,1.327433628,2024-12
1,2024-07-05,2024-07-15,10,2,2,1,5,Deluxe GV,Czech Republic,46953.4,2024-06-07,Kompas Ukraine,5,7,4,28,4695.34,1.47%,69.25280236,1.474926254,2024-07
1,2024-07-05,2024-07-15,10,2,2,1,5,Deluxe GV,Hungaria,46953.4,2024-06-07,Kompas Ukraine,5,7,4,28,4695.34,1.47%,69.25280236,1.474926254,2024-07
1,2024-02-25,2024-03-03,7,2,0,0,2,Deluxe GV,Germany,13941.69,2024-01-05,Kompas Ukraine,25,2,6,51,1991.67,1.03%,20.5629646,1.032448378,2024-02
1,2024-06-25,2024-07-05,10,3,1,0,4,Deluxe GV,Germany,52026.7,2024-02-07,Kompas Ukraine,25,6,1,139,5202.67,1.47%,76.73554572,1.474926254,2024-06
1,2024-01-30,2024-02-10,11,2,2,1,5,Deluxe GV,Russia,26303.86,2023-11-30,Kompas Ukraine,30,1,1,61,2391.26,1.62%,38.79625369,1.622418879,2024-01
1,2025-04-11,2025-04-21,10,2,2,0,4,Deluxe GV,Luxemburg,85518.8,2024-12-28,Kompas Ukraine,11,4,4,104,8551.88,1.47%,126.1339233,1.474926254,2025-04
1,2025-04-11,2025-04-21,10,2,2,0,4,Deluxe GV,France,85518.8,2024-12-28,Kompas Ukraine,11,4,4,104,8551.88,1.47%,126.1339233,1.474926254,2025-04
1,2024-07-15,2024-07-25,10,2,2,0,4,Deluxe GV,Czech Republic,77641.1,2024-05-24,Kompas Ukraine,15,7,0,52,7764.11,1.47%,114.5148968,1.474926254,2024-07
1,2025-03-09,2025-03-19,10,2,1,0,3,Deluxe GV,Russia,39661.6,2025-02-26,Kompas Ukraine,9,3,6,11,3966.16,1.47%,58.4979351,1.474926254,2025-03
1,2025-05-02,2025-05-14,12,2,1,0,3,Deluxe GV,Germany,73800.29,2025-03-21,Kompas Ukraine,2,5,4,42,6150.024167,1.77%,108.8499853,1.769911504,2025-05
1,2025-01-26,2025-02-01,6,2,2,1,5,Deluxe GV,Germany,36951.06,2025-01-16,Kompas Ukraine,26,1,6,10,6158.51,0.88%,54.5000885,0.8849557522,2025-01
1,2024-04-04,2024-04-12,8,3,1,0,4,Deluxe GV,Germany,51751.04,2023-11-17,Kompas Ukraine,4,4,3,139,6468.88,1.18%,76.32896755,1.179941003,2024-04
1,2024-04-04,2024-04-12,8,3,1,0,4,Deluxe GV,China,51751.04,2023-11-17,Kompas Ukraine,4,4,3,139,6468.88,1.18%,76.32896755,1.179941003,2024-04
1,2024-11-01,2024-11-09,8,3,0,0,3,Deluxe GV,Ukraine,54369.12,2024-09-23,Kompas Ukraine,1,11,4,39,6796.14,1.18%,80.19044248,1.179941003,2024-11
1,2024-11-01,2024-11-09,8,3,0,0,3,Deluxe GV,Belarus,54369.12,2024-09-23,Kompas Ukraine,1,11,4,39,6796.14,1.18%,80.19044248,1.179941003,2024-11
1,2025-01-19,2025-01-26,7,2,1,0,3,Deluxe GV,Germany,20372.1,2025-01-18,Kompas Ukraine,19,1,6,1,2910.3,1.03%,30.04734513,1.032448378,2025-01
1,2025-03-19,2025-03-30,11,2,1,0,3,Deluxe GV,Russia,50388.47,2025-03-09,Kompas Ukraine,19,3,2,10,4580.77,1.62%,74.31927729,1.622418879,2025-03
1,2025-03-19,2025-03-30,11,2,1,0,3,Deluxe GV,England,50388.47,2025-03-09,Kompas Ukraine,19,3,2,10,4580.77,1.62%,74.31927729,1.622418879,2025-03
1,2025-01-05,2025-01-19,14,2,1,0,3,Deluxe GV,Germany,46520.04,2024-12-04,Kompas Ukraine,5,1,6,32,3322.86,2.06%,68.61362832,2.064896755,2025-01
1,2025-01-05,2025-01-19,14,2,1,0,3,Deluxe GV,Chile,46520.04,2024-12-04,Kompas Ukraine,5,1,6,32,3322.86,2.06%,68.61362832,2.064896755,2025-01
1,2024-09-05,2024-09-12,7,2,3,1,6,Deluxe GV,Jordan,57749.51,2024-07-15,Kompas Ukraine,5,9,3,52,8249.93,1.03%,85.17626844,1.032448378,2024-09
1,2024-09-05,2024-09-12,7,2,3,1,6,Deluxe GV,Jordan,57749.51,2024-07-15,Kompas Ukraine,5,9,3,52,8249.93,1.03%,85.17626844,1.032448378,2024-09
1,2024-09-05,2024-09-12,7,2,3,1,6,Deluxe GV,Algeria,57749.51,2024-07-15,Kompas Ukraine,5,9,3,52,8249.93,1.03%,85.17626844,1.032448378,2024-09
1,2024-05-18,2024-05-27,9,3,0,0,3,Deluxe GV,Russia,53449.29,2024-04-27,Kompas Ukraine,18,5,5,21,5938.81,1.33%,78.83376106,1.327433628,2024-05
1,2024-01-21,2024-01-28,7,2,0,0,2,Deluxe GV,Germany,13247.36,2023-11-24,Kompas Ukraine,21,1,6,58,1892.48,1.03%,19.53887906,1.032448378,2024-01
1,2024-04-26,2024-05-04,8,3,1,0,4,Deluxe GV,Germany,51766.96,2024-01-21,Kompas Ukraine,26,4,4,96,6470.87,1.18%,76.35244838,1.179941003,2024-04
1,2024-04-27,2024-05-04,7,2,2,0,4,Deluxe GV,Rumania,27277.18,2024-01-11,Kompas Ukraine,27,4,5,107,3896.74,1.03%,40.23182891,1.032448378,2024-04
1,2024-01-14,2024-01-21,7,2,2,0,4,Deluxe GV,Russia,11835.53,2023-12-30,Kompas Ukraine,14,1,6,15,1690.79,1.03%,17.45653392,1.032448378,2024-01
1,2024-11-19,2024-11-25,6,2,1,0,3,Deluxe GV,Germany,28735.5,2024-10-19,Kompas Ukraine,19,11,1,31,4789.25,0.88%,42.38274336,0.8849557522,2024-11
1,2024-04-12,2024-04-26,14,2,2,0,4,Deluxe GV,Germany,61423.6,2023-10-17,Kompas Ukraine,12,4,4,178,4387.4,2.06%,90.59528024,2.064896755,2024-04
1,2024-08-23,2024-08-29,6,2,2,1,5,Deluxe GV,Armenia,40082.22,2024-07-31,Kompas Ukraine,23,8,4,23,6680.37,0.88%,59.11831858,0.8849557522,2024-08
1,2025-02-01,2025-02-15,14,2,1,0,3,Deluxe GV,Germany,45589.6,2024-07-08,Kompas Ukraine,1,2,5,208,3256.4,2.06%,67.24129794,2.064896755,2025-02
1,2024-11-18,2024-11-19,1,2,0,0,2,Deluxe GV,Germany,4071.89,2024-11-13,Kompas Ukraine,18,11,0,5,4071.89,0.15%,6.005737463,0.1474926254,2024-11
1,2024-02-18,2024-02-25,7,3,1,0,4,Deluxe GV,Poland,21303.94,2023-09-22,Kompas Ukraine,18,2,6,149,3043.42,1.03%,31.42174041,1.032448378,2024-02
1,2024-02-18,2024-02-25,7,3,1,0,4,Deluxe GV,Slovakia,21303.94,2023-09-22,Kompas Ukraine,18,2,6,149,3043.42,1.03%,31.42174041,1.032448378,2024-02
1,2024-12-19,2024-12-30,11,2,1,0,3,Deluxe GV,Germany,43798.48,2024-05-16,Kompas Ukraine,19,12,3,217,3981.68,1.62%,64.59952802,1.622418879,2024-12
1,2024-10-09,2024-10-16,7,2,1,0,3,Deluxe GV,Germany,34134.8,2024-07-11,Kompas Ukraine,9,10,2,90,4876.4,1.03%,50.34631268,1.032448378,2024-10
1,2024-10-09,2024-10-16,7,2,1,0,3,Deluxe GV,Austria,34134.8,2024-07-11,Kompas Ukraine,9,10,2,90,4876.4,1.03%,50.34631268,1.032448378,2024-10
1,2025-04-30,2025-05-12,12,2,0,0,2,Deluxe GV,Czech Republic,65822.52,2025-02-06,Kompas Ukraine,30,4,2,83,5485.21,1.77%,97.08336283,1.769911504,2025-04
1,2024-10-03,2024-10-09,6,2,2,1,5,Deluxe GV,Germany,44131.02,2024-09-30,Kompas Ukraine,3,10,3,3,7355.17,0.88%,65.09,0.8849557522,2024-10
1,2024-10-03,2024-10-09,6,2,2,1,5,Deluxe GV,Switzerland,44131.02,2024-09-30,Kompas Ukraine,3,10,3,3,7355.17,0.88%,65.09,0.8849557522,2024-10
1,2024-10-25,2024-11-01,7,2,3,1,6,Deluxe GV,Belgium,60001.27,2024-09-11,Kompas Ukraine,25,10,4,44,8571.61,1.03%,88.49744838,1.032448378,2024-10
1,2024-10-25,2024-11-01,7,2,3,1,6,Deluxe GV,Netherlands,60001.27,2024-09-11,Kompas Ukraine,25,10,4,44,8571.61,1.03%,88.49744838,1.032448378,2024-10
1,2024-03-03,2024-03-13,10,2,2,1,5,Deluxe GV,Russia,27173.4,2024-01-30,Kompas Ukraine,3,3,6,33,2717.34,1.47%,40.07876106,1.474926254,2024-03
1,2023-12-08,2023-12-18,10,3,0,0,3,Deluxe GV,Germany,30951.8,2023-10-10,Kompas Ukraine,8,12,4,59,3095.18,1.47%,45.65162242,1.474926254,2023-12
1,2025-02-23,2025-03-02,7,2,2,1,5,Deluxe GV,Russia,36863.47,2024-09-23,Kompas Ukraine,23,2,6,153,5266.21,1.03%,54.37089971,1.032448378,2025-02
1,2025-02-23,2025-03-02,7,2,2,1,5,Deluxe GV,Czech Republic,36863.47,2024-09-23,Kompas Ukraine,23,2,6,153,5266.21,1.03%,54.37089971,1.032448378,2025-02
1,2025-03-20,2025-04-02,13,2,2,0,4,Deluxe GV,Germany,75320.83,2025-03-04,Kompas Ukraine,20,3,3,16,5793.91,1.92%,111.0926696,1.91740413,2025-03
1,2024-10-16,2024-10-25,9,3,1,0,4,Deluxe GV,Germany,70351.02,2024-09-19,Kompas Ukraine,16,10,2,27,7816.78,1.33%,103.7625664,1.327433628,2024-10
1,2024-06-16,2024-06-25,9,3,1,0,4,Deluxe GV,Armenia,48366.54,2024-05-21,Kompas Ukraine,16,6,6,26,5374.06,1.33%,71.33707965,1.327433628,2024-06
1,2024-09-12,2024-09-16,4,2,2,0,4,Deluxe GV,Egypt,23574.56,2024-09-07,Kompas Ukraine,12,9,3,5,5893.64,0.59%,34.77073746,0.5899705015,2024-09
1,2025-02-24,2025-03-03,7,2,0,0,2,Deluxe GV,Germany,26872.93,2024-11-26,Kompas Ukraine,24,2,0,90,3838.99,1.03%,39.63558997,1.032448378,2025-02
1,2024-07-25,2024-08-03,9,2,2,1,5,Deluxe GV,Germany,62218.62,2024-02-02,Kompas Ukraine,25,7,3,174,6913.18,1.33%,91.76787611,1.327433628,2024-07
1,2024-05-10,2024-05-18,8,2,2,0,4,Deluxe GV,Russia,32652.56,2024-01-12,Kompas Ukraine,10,5,4,119,4081.57,1.18%,48.16011799,1.179941003,2024-05
1,2024-03-13,2024-03-23,10,2,2,0,4,Deluxe GV,Russia,33585.8,2024-02-25,Kompas Ukraine,13,3,2,17,3358.58,1.47%,49.53657817,1.474926254,2024-03
1,2024-05-05,2024-05-10,5,2,2,1,5,Deluxe GV,Germany,34111.85,2024-04-07,Kompas Ukraine,5,5,6,28,6822.37,0.74%,50.31246313,0.7374631268,2024-05
1,2024-05-05,2024-05-10,5,2,2,1,5,Deluxe GV,Netherlands,34111.85,2024-04-07,Kompas Ukraine,5,5,6,28,6822.37,0.74%,50.31246313,0.7374631268,2024-05
1,2024-03-24,2024-04-04,11,2,2,1,5,Deluxe GV,Germany,53096.67,2024-01-22,Kompas Ukraine,24,3,6,62,4826.97,1.62%,78.31367257,1.622418879,2024-03
1,2024-09-16,2024-09-26,10,2,2,1,5,Deluxe GV,Russia,61573.9,2024-07-19,Kompas Ukraine,16,9,0,59,6157.39,1.47%,90.81696165,1.474926254,2024-09
1,2024-05-04,2024-05-09,5,3,1,0,4,Deluxe GV,Germany,35114.7,2024-03-16,Kompas Ukraine,4,5,5,49,7022.94,0.74%,51.79159292,0.7374631268,2024-05
1,2024-05-04,2024-05-09,5,3,1,0,4,Deluxe GV,Rumania,35114.7,2024-03-16,Kompas Ukraine,4,5,5,49,7022.94,0.74%,51.79159292,0.7374631268,2024-05
1,2025-03-03,2025-03-09,6,2,2,1,5,Deluxe GV,Germany,37811.52,2025-01-22,Kompas Ukraine,3,3,0,40,6301.92,0.88%,55.76920354,0.8849557522,2025-03
1,2023-12-27,2024-01-03,7,2,3,1,6,Deluxe GV,Germany,30022.16,2023-12-15,Kompas Ukraine,27,12,2,12,4288.88,1.03%,44.28047198,1.032448378,2023-12
1,2024-11-20,2024-11-21,1,2,0,0,2,Deluxe GV,Germany,4093.82,2024-11-18,Kompas Ukraine,20,11,2,2,4093.82,0.15%,6.038082596,0.1474926254,2024-11
1,2024-11-21,2024-11-28,7,2,0,0,2,Deluxe GV,Germany,31026.38,2024-05-22,Kompas Ukraine,21,11,3,183,4432.34,1.03%,45.76162242,1.032448378,2024-11
1,2024-01-03,2024-01-10,7,2,2,0,4,Deluxe GV,Germany,12600.84,2023-12-24,Kompas Ukraine,3,1,2,10,1800.12,1.03%,18.58530973,1.032448378,2024-01
1,2024-03-23,2024-03-30,7,2,2,1,5,Deluxe GV,Russia,31949.05,2024-01-25,Kompas Ukraine,23,3,5,58,4564.15,1.03%,47.12249263,1.032448378,2024-03
1,2024-06-04,2024-06-16,12,2,2,1,5,Deluxe GV,Russia,55310.16,2024-05-21,Kompas Ukraine,4,6,1,14,4609.18,1.77%,81.57840708,1.769911504,2024-06
1,2024-02-10,2024-02-18,8,2,2,1,5,Deluxe GV,Russia,15941.76,2024-01-31,Kompas Ukraine,10,2,5,10,1992.72,1.18%,23.51292035,1.179941003,2024-02
1,2024-09-26,2024-10-03,7,3,1,0,4,Deluxe GV,Switzerland,67244.1,2024-09-23,Kompas Ukraine,26,9,3,3,9606.3,1.03%,99.1800885,1.032448378,2024-09
1,2024-07-28,2024-08-01,4,3,2,0,5,Deluxe GV,Egypt,40742.48,2024-07-23,Kompas Ukraine,28,7,6,5,10185.62,0.59%,60.09215339,0.5899705015,2024-07
1,2024-08-24,2024-09-03,10,3,1,0,4,Deluxe GV,Germany,82802.3,2024-07-08,Kompas Ukraine,24,8,5,47,8280.23,1.47%,122.1272861,1.474926254,2024-08
1,2024-04-02,2024-04-09,7,2,2,1,5,Deluxe GV,Germany,40407.64,2024-02-14,Kompas Ukraine,2,4,1,48,5772.52,1.03%,59.59828909,1.032448378,2024-04
1,2024-04-09,2024-04-16,7,3,0,0,3,Deluxe GV,Germany,68382.02,2024-03-22,Kompas Ukraine,9,4,1,18,9768.86,1.03%,100.8584366,1.032448378,2024-04
1,2024-04-09,2024-04-16,7,3,0,0,3,Deluxe GV,Switzerland,68382.02,2024-03-22,Kompas Ukraine,9,4,1,18,9768.86,1.03%,100.8584366,1.032448378,2024-04
1,2024-05-11,2024-05-18,7,2,0,0,2,Deluxe GV,Germany,28374.36,2024-04-18,Kompas Ukraine,11,5,5,23,4053.48,1.03%,41.8500885,1.032448378,2024-05
1,2024-05-11,2024-05-18,7,2,0,0,2,Deluxe GV,Austria,28374.36,2024-04-18,Kompas Ukraine,11,5,5,23,4053.48,1.03%,41.8500885,1.032448378,2024-05
1,2025-05-08,2025-05-18,10,2,2,1,5,Deluxe GV,Russia,77435.71,2025-04-27,Kompas Ukraine,8,5,3,11,7743.571,1.47%,114.2119617,1.474926254,2025-05
1,2024-10-07,2024-10-16,9,2,2,1,5,Deluxe GV,Russia,51058.44,2024-06-27,Kompas Ukraine,7,10,0,102,5673.16,1.33%,75.30743363,1.327433628,2024-10
1,2025-03-20,2025-03-27,7,2,2,0,4,Deluxe GV,Germany,35278.74,2025-02-12,Kompas Ukraine,20,3,3,36,5039.82,1.03%,52.03353982,1.032448378,2025-03
1,2025-03-20,2025-03-27,7,2,2,0,4,Deluxe GV,Colombia,35278.74,2025-02-12,Kompas Ukraine,20,3,3,36,5039.82,1.03%,52.03353982,1.032448378,2025-03
1,2025-02-03,2025-02-10,7,3,0,0,3,Deluxe GV,Germany,41464.85,2024-09-04,Kompas Ukraine,3,2,0,152,5923.55,1.03%,61.15759587,1.032448378,2025-02
1,2024-12-27,2025-01-03,7,2,2,0,4,Deluxe GV,Netherlands,57057.91,2024-09-08,Kompas Ukraine,27,12,4,110,8151.13,1.03%,84.15620944,1.032448378,2024-12
1,2024-05-01,2024-05-11,10,2,1,0,3,Deluxe GV,SERBIA,47894.8,2024-04-22,Kompas Ukraine,1,5,2,9,4789.48,1.47%,70.64129794,1.474926254,2024-05
1,2024-05-01,2024-05-11,10,2,1,0,3,Deluxe GV,Russia,47894.8,2024-04-22,Kompas Ukraine,1,5,2,9,4789.48,1.47%,70.64129794,1.474926254,2024-05
1,2024-07-13,2024-07-17,4,2,3,1,6,Deluxe GV,Egypt,32307.36,2024-07-13,Kompas Ukraine,13,7,5,0,8076.84,0.59%,47.65097345,0.5899705015,2024-07
1,2024-09-06,2024-09-10,4,2,3,0,5,Deluxe GV,Egypt,23261.28,2024-09-04,Kompas Ukraine,6,9,4,2,5815.32,0.59%,34.30867257,0.5899705015,2024-09
1,2025-04-15,2025-04-21,6,2,2,1,5,Deluxe GV,Germany,47777.94,2025-03-21,Kompas Ukraine,15,4,1,25,7962.99,0.88%,70.46893805,0.8849557522,2025-04
1,2024-07-26,2024-07-27,1,3,1,0,4,Deluxe GV,Rumania,3971.21,2024-07-26,Kompas Ukraine,26,7,4,0,3971.21,0.15%,5.857241888,0.1474926254,2024-07
